     Index              y_true              y_pred        descriptor_1
       927    0.3193914306E+03    0.3195077714E+03    0.2133984816E+01
       928    0.1595736050E+03    0.1600425060E+03    0.1071454800E+01
       929    0.1921761796E+03    0.1919636444E+03    0.1284147938E+01
       930    0.1345291212E+03    0.1341693554E+03    0.8990598959E+00
       931    0.1801168331E+03    0.1806490531E+03    0.1208757897E+01
       932    0.1912546204E+03    0.1916323855E+03    0.1281940733E+01
       933    0.2264601103E+03    0.2266773407E+03    0.1515448116E+01
       934    0.1691521075E+03    0.1691352739E+03    0.1132040651E+01
       935    0.2521864461E+03    0.2511378993E+03    0.1678430805E+01
       936    0.3165333365E+03    0.3173113990E+03    0.2119350208E+01
       937    0.2652309775E+03    0.2661993498E+03    0.1778786473E+01
       938    0.4652909158E+03    0.4645984522E+03    0.3100735807E+01
       939    0.4596594632E+03    0.4600780177E+03    0.3070615785E+01
       940    0.2421091192E+03    0.2421298071E+03    0.1618409155E+01
       941    0.2496544008E+03    0.2497062702E+03    0.1668891744E+01
       942    0.2139208166E+03    0.2142471241E+03    0.1432624573E+01
       943    0.2534700660E+03    0.2535071605E+03    0.1694217385E+01
       944    0.2348855549E+03    0.2351243453E+03    0.1571731194E+01
       945    0.3467666105E+03    0.3458360160E+03    0.2309412048E+01
       946    0.2845453824E+03    0.2836189449E+03    0.1894854650E+01
       947    0.4622738559E+03    0.4621573170E+03    0.3084470325E+01
       948    0.1843604036E+03    0.1851593931E+03    0.1238810659E+01
       949    0.2593373656E+03    0.2597305270E+03    0.1735684181E+01
       950    0.3259300263E+03    0.3253887598E+03    0.2173170319E+01
       951    0.5279445423E+03    0.5290637192E+03    0.3530273117E+01
       952    0.5194155786E+03    0.5205741836E+03    0.3473706652E+01
       953    0.5253969656E+03    0.5264923271E+03    0.3513139723E+01
       954    0.1886961449E+03    0.1889123082E+03    0.1263816637E+01
       955    0.1767276433E+03    0.1767533743E+03    0.1182800673E+01
       956    0.3097458179E+03    0.3095931094E+03    0.2067922618E+01
       957    0.3289061476E+03    0.3289651119E+03    0.2196999844E+01
       958    0.3391925477E+03    0.3385013698E+03    0.2260540705E+01
       959    0.2275432631E+03    0.2276681872E+03    0.1522050207E+01
       960    0.2092108482E+03    0.2093642053E+03    0.1400089289E+01
       961    0.4363438558E+03    0.4373025778E+03    0.2918861179E+01
       962    0.3219725904E+03    0.3219020235E+03    0.2149937912E+01
       963    0.1694633381E+03    0.1705284855E+03    0.1141323733E+01
       964    0.5642999135E+03    0.5644668765E+03    0.3766167230E+01
       965    0.1538057437E+03    0.1531415226E+03    0.1025472987E+01
       966    0.8901409041E+02    0.8787025669E+02    0.5905652409E+00
       967    0.1399732560E+03    0.1389276228E+03    0.9307646184E+00
       968    0.2006688455E+03    0.2001779198E+03    0.1338880322E+01
       969    0.2737848955E+03    0.2741257431E+03    0.1831600675E+01
       970    0.3740741769E+03    0.3739745789E+03    0.2496901578E+01
       971    0.1389088005E+03    0.1391111264E+03    0.9319873179E+00
       972    0.1067462297E+03    0.1042939302E+03    0.6999975115E+00
       973    0.3854566373E+03    0.3863769743E+03    0.2579539746E+01
       974    0.2637796796E+03    0.2634382834E+03    0.1760389263E+01
       975    0.2939770739E+03    0.2934503663E+03    0.1960362209E+01
       976    0.3999228426E+03    0.4001207300E+03    0.2671115507E+01
       977    0.2889659322E+03    0.2883083495E+03    0.1926100534E+01
       978    0.3744130133E+03    0.3741755044E+03    0.2498240361E+01
       979    0.1320193272E+03    0.1321434476E+03    0.8855611081E+00
       980    0.2097201342E+03    0.2091602526E+03    0.1398730335E+01
       981    0.3761344057E+03    0.3768988125E+03    0.2516385984E+01
       982    0.2893961661E+03    0.2887524348E+03    0.1929059510E+01
       983    0.3937308404E+03    0.3942937178E+03    0.2632289651E+01
       984    0.2322553902E+03    0.2320230523E+03    0.1551067027E+01
       985    0.7922185692E+03    0.7949736513E+03    0.5302052593E+01
       986    0.2749722338E+03    0.2748505658E+03    0.1836430228E+01
       987    0.3541677691E+03    0.3538183216E+03    0.2362598799E+01
       988    0.3279266068E+03    0.3275465289E+03    0.2187547710E+01
       989    0.2315608500E+03    0.2322397317E+03    0.1552510779E+01
       990    0.2735878730E+03    0.2737174051E+03    0.1828879886E+01
       991    0.1083713297E+03    0.1073071857E+03    0.7200750778E+00
       992    0.3758402474E+03    0.3759126291E+03    0.2509814964E+01
       993    0.1375623806E+03    0.1377610490E+03    0.9229916425E+00
       994    0.2058167434E+03    0.2053530114E+03    0.1373362378E+01
       995    0.2889609430E+03    0.2887888082E+03    0.1929301869E+01
       996    0.2913828089E+03    0.2907430512E+03    0.1942323149E+01
       997    0.3985004997E+03    0.3992526933E+03    0.2665331708E+01
       998    0.3946916903E+03    0.3972480145E+03    0.2651974370E+01
       999    0.5175103703E+02    0.4943507145E+02    0.3344684798E+00
      1000    0.1247387692E+03    0.1237082741E+03    0.8293568620E+00
      1001    0.1176140667E+03    0.1168238341E+03    0.7834852792E+00
      1002    0.2044361876E+03    0.2038630638E+03    0.1363434736E+01
      1003    0.1624560125E+03    0.1618894563E+03    0.1083761180E+01
      1004    0.1938219329E+03    0.1933285772E+03    0.1293242596E+01
      1005    0.2248341582E+03    0.2244946628E+03    0.1500904756E+01
      1006    0.2551102113E+03    0.2541066766E+03    0.1698212009E+01
      1007    0.1574791654E+03    0.1569092884E+03    0.1050577917E+01
      1008    0.1326779745E+03    0.1319822314E+03    0.8844869115E+00
      1009    0.1182978814E+03    0.1169172437E+03    0.7841076749E+00
      1010    0.1077643221E+03    0.1064650790E+03    0.7144640522E+00
      1011    0.2987226066E+03    0.2970487378E+03    0.1984338451E+01
      1012    0.2244603045E+03    0.2245109631E+03    0.1501013366E+01
      1013    0.2865880664E+03    0.2868592497E+03    0.1916445064E+01
      1014    0.1324273190E+03    0.1327662098E+03    0.8897106230E+00
      1015    0.8341254456E+02    0.8190814020E+02    0.5508391745E+00
      1016    0.1702486506E+03    0.1708910673E+03    0.1143739645E+01
      1017    0.3223059891E+03    0.3229328875E+03    0.2156806643E+01
      1018    0.3616806754E+03    0.3620703654E+03    0.2417582837E+01
      1019    0.3368773627E+03    0.3378099070E+03    0.2255933432E+01
      1020    0.2177260718E+03    0.2167698830E+03    0.1449433921E+01
      1021    0.3979342214E+03    0.3952851385E+03    0.2638895568E+01
      1022    0.3088042320E+03    0.3062538606E+03    0.2045672932E+01
      1023    0.6358187304E+03    0.6338281826E+03    0.4228327246E+01
      1024    0.6643009152E+03    0.6660594610E+03    0.4443086872E+01
      1025    0.6193963163E+03    0.6214279743E+03    0.4145703651E+01
      1026    0.3351149199E+03    0.3341027689E+03    0.2231232470E+01
      1027    0.3861586192E+03    0.3853968028E+03    0.2573008784E+01
      1028    0.3227666443E+03    0.3236930452E+03    0.2161871635E+01
      1029    0.3431260622E+03    0.3427070730E+03    0.2288563647E+01
      1030    0.3827653391E+03    0.3832349173E+03    0.2558603965E+01
      1031    0.4797806671E+03    0.4787912910E+03    0.3195303845E+01
      1032    0.5967936184E+03    0.5934574829E+03    0.3959333995E+01
      1033    0.3584670391E+03    0.3604182149E+03    0.2406574424E+01
      1034    0.4659596618E+03    0.4627905077E+03    0.3088689326E+01
      1035    0.6603893345E+03    0.6620041502E+03    0.4416066007E+01
      1036    0.6043618947E+03    0.6034091979E+03    0.4025643080E+01
      1037    0.2705552329E+03    0.2693908929E+03    0.1800051984E+01
      1038    0.3246860537E+03    0.3237555335E+03    0.2162288000E+01
      1039    0.2540539270E+03    0.2523871745E+03    0.1686754827E+01
      1040    0.3238998963E+03    0.3205616413E+03    0.2141006837E+01
      1041    0.2811045249E+03    0.2791723829E+03    0.1865226846E+01
      1042    0.1100137618E+03    0.1089838189E+03    0.7312466208E+00
      1043    0.7496587227E+03    0.7501559689E+03    0.5003428735E+01
      1044    0.2763324141E+03    0.2770256986E+03    0.1850923314E+01
      1045    0.1102043336E+03    0.1079326866E+03    0.7242428411E+00
      1046    0.4075317402E+03    0.4086961206E+03    0.2728254031E+01
      1047    0.4631853302E+03    0.4629732026E+03    0.3089906637E+01
      1048    0.1863100206E+03    0.1873571326E+03    0.1253454376E+01
      1049    0.2917615322E+03    0.2915814425E+03    0.1947909418E+01
      1050    0.4454733013E+03    0.4461322697E+03    0.2977694133E+01
      1051    0.3112667479E+03    0.3116428415E+03    0.2081580149E+01
      1052    0.1987442448E+03    0.1992868397E+03    0.1332942983E+01
      1053    0.3646467812E+03    0.3650291755E+03    0.2437297629E+01
      1054    0.4273229736E+03    0.4276186378E+03    0.2854336300E+01
      1055    0.1072997388E+03    0.1050533950E+03    0.7050578871E+00
      1056    0.2045331696E+03    0.2048951846E+03    0.1370311841E+01
      1057    0.2982734571E+03    0.2985966729E+03    0.1994652468E+01
      1058    0.2001014798E+03    0.2005690328E+03    0.1341486340E+01
      1059    0.4165252786E+03    0.4163907892E+03    0.2779524233E+01
      1060    0.1386415987E+03    0.1379092274E+03    0.9239789674E+00
      1061    0.3634937157E+03    0.3634403199E+03    0.2426710955E+01
      1062    0.2227744009E+03    0.2222978679E+03    0.1486267333E+01
      1063    0.5218199272E+03    0.5213437180E+03    0.3478834122E+01
      1064    0.3699578166E+03    0.3704647926E+03    0.2473515587E+01
      1065    0.4052509861E+03    0.4046371883E+03    0.2701209035E+01
      1066    0.4133745543E+03    0.4135135094E+03    0.2760352684E+01
      1067    0.5740550246E+03    0.5750485005E+03    0.3836673450E+01
      1068    0.3249779958E+03    0.3259499087E+03    0.2176909300E+01
      1069    0.3070616119E+03    0.3093620270E+03    0.2066382897E+01
      1070    0.1744939971E+03    0.1732375107E+03    0.1159374188E+01
      1071    0.1114302393E+03    0.1100916202E+03    0.7386279909E+00
      1072    0.9683595380E+02    0.9551141253E+02    0.6414788829E+00
      1073    0.2217029828E+03    0.2214324795E+03    0.1480501180E+01
      1074    0.2027099383E+03    0.2028004941E+03    0.1356354748E+01
      1075    0.2066590313E+03    0.2065549208E+03    0.1381370798E+01
      1076    0.2001914992E+03    0.2000979718E+03    0.1338347622E+01
      1077    0.2111087788E+03    0.2105780487E+03    0.1408177226E+01
      1078    0.2038926387E+03    0.2035039961E+03    0.1361042239E+01
      1079    0.3053187966E+03    0.3048178048E+03    0.2036104375E+01
      1080    0.2358267698E+03    0.2357955213E+03    0.1576203294E+01
      1081    0.2947371848E+03    0.2942553204E+03    0.1965725684E+01
      1082    0.2861451964E+03    0.2862886283E+03    0.1912642967E+01
      1083    0.2384698990E+03    0.2382674179E+03    0.1592673742E+01
      1084    0.2014623353E+03    0.2022880582E+03    0.1352940346E+01
      1085    0.1694268079E+03    0.1700755458E+03    0.1138305759E+01
      1086    0.3873984594E+03    0.3881570333E+03    0.2591400424E+01
      1087    0.2286532754E+03    0.2292047002E+03    0.1532288118E+01
      1088    0.2934457390E+03    0.2947315728E+03    0.1968898992E+01
      1089    0.5798716123E+03    0.5798410859E+03    0.3868606836E+01
      1090    0.5771748971E+03    0.5773041709E+03    0.3851703165E+01
      1091    0.3254078404E+03    0.3255340118E+03    0.2174138145E+01
      1092    0.2113530549E+03    0.2110078089E+03    0.1411040753E+01
      1093    0.4506383550E+03    0.4525634344E+03    0.3020545506E+01
      1094    0.2908454692E+03    0.2914506899E+03    0.1947038203E+01
      1095    0.5697904507E+03    0.5691329076E+03    0.3797257374E+01
      1096    0.2614439769E+03    0.2624214931E+03    0.1753614307E+01
      1097    0.1354892655E+03    0.1347871643E+03    0.9031764072E+00
      1098    0.3745506790E+03    0.3746720547E+03    0.2501548916E+01
      1099    0.3900133796E+03    0.3909546102E+03    0.2610040906E+01
      1100    0.2503469177E+03    0.2500242428E+03    0.1671010421E+01
      1101    0.3792210523E+03    0.3792163443E+03    0.2531827887E+01
      1102    0.3920485660E+03    0.3914513526E+03    0.2613350741E+01
      1103    0.1391240146E+03    0.1392458386E+03    0.9328849160E+00
      1104    0.2109505445E+03    0.2103347466E+03    0.1406556084E+01
      1105    0.3223256074E+03    0.3216507836E+03    0.2148263880E+01
      1106    0.2889211368E+03    0.2887753628E+03    0.1929212281E+01
      1107    0.3891344936E+03    0.3894751522E+03    0.2600183157E+01
      1108    0.2305460686E+03    0.2303590393E+03    0.1539979573E+01
      1109    0.2901553087E+03    0.2890118928E+03    0.1930788300E+01
      1110    0.1082399398E+04    0.1079462208E+04    0.7197622951E+01
      1111    0.1006615696E+04    0.1003631077E+04    0.6692353969E+01
      1112    0.9632970091E+03    0.9631430793E+03    0.6422579151E+01
      1113    0.5417746364E+03    0.5424764851E+03    0.3619643466E+01
      1114    0.3095221289E+03    0.3110432645E+03    0.2077585119E+01
      1115    0.3920097818E+03    0.3932867107E+03    0.2625579881E+01
      1116    0.4448665479E+03    0.4451723657E+03    0.2971298215E+01
      1117    0.4854903358E+03    0.4851746462E+03    0.3237836659E+01
      1118    0.4019649628E+03    0.4013808289E+03    0.2679511648E+01
      1119    0.4815627009E+03    0.4813903661E+03    0.3212621693E+01
      1120    0.2132301502E+03    0.2129240078E+03    0.1423808542E+01
      1121    0.3516973579E+03    0.3513616786E+03    0.2346229987E+01
      1122    0.3540010609E+03    0.3536203338E+03    0.2361279590E+01
      1123    0.2825538571E+03    0.2827317290E+03    0.1888943058E+01
      1124    0.4516700121E+03    0.4518507982E+03    0.3015797153E+01
      1125    0.2604936939E+03    0.2604626929E+03    0.1740562662E+01
      1126    0.3182771029E+03    0.3151261933E+03    0.2104790005E+01
      1127    0.2589614511E+03    0.2572651105E+03    0.1719256911E+01
      1128    0.2666864342E+03    0.2603992635E+03    0.1740140027E+01
      1129    0.2892331804E+03    0.2907594538E+03    0.1942432441E+01
      1130    0.2502359530E+03    0.2504538982E+03    0.1673873250E+01
      1131    0.3968772033E+03    0.3965141930E+03    0.2647084858E+01
      1132    0.2644358890E+03    0.2654637457E+03    0.1773885083E+01
      1133    0.2983463575E+03    0.2994829246E+03    0.2000557635E+01
      1134    0.5515127526E+03    0.5533839771E+03    0.3692320971E+01
      1135    0.2601516497E+03    0.2613458892E+03    0.1746447471E+01
      1136    0.3211704339E+03    0.3216977537E+03    0.2148576846E+01
      1137    0.5180742215E+03    0.5185082783E+03    0.3459941357E+01
      1138    0.5727707106E+03    0.5724127489E+03    0.3819111223E+01
      1139    0.1100939648E+03    0.1092557921E+03    0.7330588003E+00
      1140    0.8989944414E+02    0.8919581577E+02    0.5993975487E+00
      1141    0.7207750090E+03    0.7192190894E+03    0.4797293794E+01
      1142    0.2780549819E+03    0.2759541793E+03    0.1843783694E+01
      1143    0.7814392709E+02    0.7768071692E+02    0.5226715098E+00
      1144    0.2297394344E+03    0.2302502908E+03    0.1539254973E+01
      1145    0.3272488964E+03    0.3259533906E+03    0.2176932500E+01
      1146    0.1020364567E+04    0.1021247154E+04    0.6809731320E+01
      1147    0.4522870649E+03    0.4529846936E+03    0.3023352390E+01
      1148    0.5004230099E+02    0.4978585152E+02    0.3368057559E+00
      1149    0.1451174640E+03    0.1445277751E+03    0.9680788877E+00
      1150    0.4854358376E+03    0.4858242736E+03    0.3242165179E+01
      1151    0.5756825994E+03    0.5761037731E+03    0.3843704817E+01
      1152    0.3146744126E+03    0.3149175027E+03    0.2103399483E+01
      1153    0.8953612616E+03    0.8928089544E+03    0.5953937164E+01
      1154    0.7564350586E+03    0.7576505046E+03    0.5053365435E+01
      1155    0.4936319259E+03    0.4936274335E+03    0.3294158267E+01
      1156    0.6995992168E+03    0.6979971751E+03    0.4655890455E+01
      1157    0.3422919076E+03    0.3442483314E+03    0.2298833177E+01
      1158    0.3517721408E+03    0.3537514286E+03    0.2362153085E+01
      1159    0.3722677596E+03    0.3728269837E+03    0.2489255058E+01
      1160    0.3503119043E+03    0.3513788114E+03    0.2346344144E+01
      1161    0.1891217537E+03    0.1898986673E+03    0.1270388828E+01
      1162    0.5215493276E+03    0.5215096255E+03    0.3479939577E+01
      1163    0.3793850830E+03    0.3796649332E+03    0.2534816871E+01
      1164    0.3680483902E+03    0.3695063178E+03    0.2467129192E+01
      1165    0.6154670434E+03    0.6146887815E+03    0.4100799862E+01
      1166    0.3132470352E+03    0.3136109450E+03    0.2094693783E+01
      1167    0.1990383454E+03    0.1990994279E+03    0.1331694243E+01
      1168    0.4250890870E+03    0.4260640171E+03    0.2843977736E+01
      1169    0.3494116701E+03    0.3479543859E+03    0.2323526919E+01
      1170    0.6100834963E+03    0.6094110738E+03    0.4065634067E+01
      1171    0.3886051480E+03    0.3892454640E+03    0.2598652726E+01
      1172    0.8147713540E+03    0.8126422477E+03    0.5419779886E+01
      1173    0.3023313324E+03    0.3029188094E+03    0.2023451215E+01
      1174    0.3616273484E+03    0.3625001853E+03    0.2420446762E+01
      1175    0.3884016288E+03    0.3890613963E+03    0.2597426268E+01
      1176    0.2215372491E+03    0.2218443016E+03    0.1483245184E+01
      1177    0.1036086500E+03    0.1002089186E+03    0.6727787477E+00
      1178    0.2213428079E+03    0.2216803368E+03    0.1482152673E+01
      1179    0.2823495820E+03    0.2829702961E+03    0.1890532650E+01
      1180    0.1359897302E+03    0.1355087191E+03    0.9079841855E+00
      1181    0.4040299397E+03    0.4040461095E+03    0.2697270629E+01
      1182    0.2712130523E+03    0.2717953016E+03    0.1816072754E+01
      1183    0.5441981120E+03    0.5450478620E+03    0.3636776759E+01
      1184    0.5790787048E+03    0.5788833952E+03    0.3862225665E+01
      1185    0.2454750085E+03    0.2454964508E+03    0.1640841375E+01
      1186    0.3125974101E+03    0.3129677417E+03    0.2090408067E+01
      1187    0.6224268315E+03    0.6233602712E+03    0.4158578702E+01
      1188    0.1033507162E+04    0.1031009507E+04    0.6874778670E+01
      1189    0.3939201793E+03    0.3951930512E+03    0.2638281983E+01
      1190    0.3013305557E+03    0.3013050317E+03    0.2012698483E+01
      1191    0.5655874964E+03    0.5634148754E+03    0.3759157661E+01
      1192    0.3612284600E+03    0.3618814924E+03    0.2416324361E+01
      1193    0.6331577841E+03    0.6378871502E+03    0.4255372477E+01
      1194    0.1028122571E+03    0.1020634111E+03    0.6851353814E+00
      1195    0.1295429547E+03    0.1290465401E+03    0.8649261618E+00
      1196    0.1101283795E+03    0.1094214158E+03    0.7341623646E+00
      1197    0.1133355148E+03    0.1127337719E+03    0.7562328621E+00
      1198    0.1030612857E+03    0.1022410386E+03    0.6863189282E+00
      1199    0.2702819965E+03    0.2708207203E+03    0.1809579040E+01
      1200    0.1350524879E+03    0.1340722587E+03    0.8984129330E+00
      1201    0.1850365332E+03    0.1842786704E+03    0.1232942332E+01
      1202    0.1448471157E+03    0.1442049543E+03    0.9659279070E+00
      1203    0.1284968632E+03    0.1278830367E+03    0.8571736443E+00
      1204    0.2050475832E+03    0.2042920761E+03    0.1366293280E+01
      1205    0.5631734829E+03    0.5628099634E+03    0.3755127083E+01
      1206    0.3174820943E+03    0.3203386640E+03    0.2139521121E+01
      1207    0.4020532910E+03    0.4037469927E+03    0.2695277590E+01
      1208    0.4246619380E+03    0.4246151593E+03    0.2834323879E+01
      1209    0.2371003872E+03    0.2362698798E+03    0.1579363983E+01
      1210    0.3926060907E+03    0.3939355829E+03    0.2629903369E+01
      1211    0.3769491644E+03    0.3765288883E+03    0.2513921149E+01
      1212    0.4113673962E+03    0.4089268176E+03    0.2729791184E+01
      1213    0.3605303819E+03    0.3578365523E+03    0.2389372596E+01
      1214    0.3952969935E+03    0.3866236244E+03    0.2581183196E+01
      1215    0.2846790321E+03    0.2853916329E+03    0.1906666214E+01
      1216    0.3380926128E+03    0.3394286982E+03    0.2266719569E+01
      1217    0.4277450063E+03    0.4282930375E+03    0.2858829880E+01
      1218    0.2726829454E+03    0.2743416954E+03    0.1833039583E+01
      1219    0.3033234084E+03    0.3032565223E+03    0.2025701423E+01
      1220    0.3982004371E+03    0.3987198394E+03    0.2661781259E+01
      1221    0.3248419476E+03    0.3249387974E+03    0.2170172183E+01
      1222    0.3285843234E+03    0.3287194792E+03    0.2195363173E+01
      1223    0.2247713322E+03    0.2246895783E+03    0.1502203494E+01
      1224    0.2472840736E+03    0.2477390929E+03    0.1655784282E+01
      1225    0.2108280438E+03    0.2107371230E+03    0.1409237151E+01
      1226    0.4602546540E+03    0.4607221838E+03    0.3074907916E+01
      1227    0.2890429242E+03    0.2889364513E+03    0.1930285627E+01
      1228    0.3775058751E+03    0.3768773695E+03    0.2516243108E+01
      1229    0.5768194218E+03    0.5768756631E+03    0.3848847983E+01
      1230    0.2404372209E+03    0.2409565061E+03    0.1610591355E+01
      1231    0.5979869616E+03    0.5975425350E+03    0.3986553029E+01
      1232    0.5988797530E+03    0.5980093744E+03    0.3989663618E+01
      1233    0.3847594495E+03    0.3844191961E+03    0.2566494911E+01
      1234    0.7634121613E+03    0.7621681474E+03    0.5083466856E+01
      1235    0.3429626927E+03    0.3431408294E+03    0.2291453801E+01
      1236    0.5987673777E+03    0.5981484316E+03    0.3990590167E+01
      1237    0.1997238033E+03    0.1999775647E+03    0.1337545340E+01
      1238    0.1488490193E+03    0.1479566704E+03    0.9909258956E+00
      1239    0.2644057576E+03    0.2639660323E+03    0.1763905697E+01
      1240    0.2272306889E+03    0.2266551987E+03    0.1515300582E+01
      1241    0.1845937866E+03    0.1838074653E+03    0.1229802654E+01
      1242    0.1459077070E+03    0.1454538028E+03    0.9742490857E+00
      1243    0.1643793426E+03    0.1630057642E+03    0.1091199230E+01
      1244    0.4589701574E+03    0.4576322773E+03    0.3054319618E+01
      1245    0.3328007788E+03    0.3314417037E+03    0.2213501576E+01
      1246    0.6872806169E+03    0.6845809723E+03    0.4566497206E+01
      1247    0.3755428641E+03    0.3759821778E+03    0.2510278373E+01
      1248    0.3391676604E+03    0.3386078477E+03    0.2261250176E+01
      1249    0.2875984632E+03    0.2870986493E+03    0.1918040203E+01
      1250    0.7819032121E+03    0.7830367688E+03    0.5222516175E+01
      1251    0.3572863716E+03    0.3584478309E+03    0.2393445595E+01
      1252    0.3396771665E+03    0.3405676556E+03    0.2274308535E+01
      1253    0.2919039675E+03    0.2918020713E+03    0.1949379486E+01
      1254    0.6880032001E+03    0.6888083221E+03    0.4594664381E+01
      1255    0.2435016992E+03    0.2394553302E+03    0.1600588898E+01
      1256    0.1899452180E+03    0.1898420479E+03    0.1270011568E+01
      1257    0.1644376844E+03    0.1637968064E+03    0.1096470009E+01
      1258    0.7649794272E+03    0.7660717934E+03    0.5109477166E+01
      1259    0.7720653648E+03    0.7744821097E+03    0.5165515787E+01
      1260    0.1198461025E+03    0.1184703544E+03    0.7944561777E+00
      1261    0.1292162806E+03    0.1278748866E+03    0.8571193391E+00
      1262    0.4280763111E+03    0.4278723278E+03    0.2856026657E+01
      1263    0.4096845613E+03    0.4092484880E+03    0.2731934500E+01
      1264    0.3008081370E+03    0.3000977005E+03    0.2004653937E+01
      1265    0.3442361125E+03    0.3441198127E+03    0.2297976846E+01
      1266    0.2574159713E+03    0.2570805164E+03    0.1718026945E+01
      1267    0.2758467519E+03    0.2759967744E+03    0.1844067509E+01
      1268    0.4180993940E+03    0.4205304545E+03    0.2807107159E+01
      1269    0.1057740486E+04    0.1053529494E+04    0.7024831172E+01
      1270    0.7498816740E+02    0.7272071118E+02    0.4896225887E+00
      1271    0.5974299640E+03    0.5972323422E+03    0.3984486189E+01
      1272    0.3087455882E+03    0.3095739059E+03    0.2067794663E+01
      1273    0.5970291353E+03    0.5967066897E+03    0.3980983724E+01
      1274    0.2350260597E+03    0.2349389098E+03    0.1570495622E+01
      1275    0.1236630330E+03    0.1222680508E+03    0.8197605372E+00
      1276    0.7468776867E+03    0.7440610428E+03    0.4962817747E+01
      1277    0.1050978208E+04    0.1048456924E+04    0.6991032228E+01
      1278    0.4808703882E+03    0.4817078686E+03    0.3214737238E+01
      1279    0.3819098276E+03    0.3826742702E+03    0.2554868328E+01
      1280    0.3566536065E+03    0.3572505285E+03    0.2385467872E+01
      1281    0.4277913108E+03    0.4283803058E+03    0.2859411356E+01
      1282    0.4873241713E+03    0.4874997482E+03    0.3253329002E+01
      1283    0.8375271026E+02    0.8000480897E+02    0.5381571239E+00
      1284    0.1960328127E+03    0.1961628714E+03    0.1312127729E+01
      1285    0.1610272353E+03    0.1604219501E+03    0.1073983067E+01
      1286    0.2496693148E+03    0.2486102663E+03    0.1661588981E+01
      1287    0.3177140239E+03    0.3168654607E+03    0.2116378885E+01
      1288    0.2145246586E+03    0.2143946202E+03    0.1433607352E+01
      1289    0.2733109060E+03    0.2730393463E+03    0.1824361925E+01
      1290    0.2312438858E+03    0.2308432970E+03    0.1543206221E+01
      1291    0.3616906595E+03    0.3594736743E+03    0.2400280873E+01
      1292    0.2450880985E+03    0.2444227982E+03    0.1633687541E+01
      1293    0.3339026388E+03    0.3335433687E+03    0.2227505141E+01
      1294    0.1737927872E+03    0.1731139277E+03    0.1158550745E+01
      1295    0.1510554513E+03    0.1515253815E+03    0.1014704508E+01
      1296    0.1652850931E+03    0.1590123952E+03    0.1064591088E+01
      1297    0.2976954282E+03    0.2987214886E+03    0.1995484125E+01
      1298    0.1186005903E+03    0.1184226629E+03    0.7941384050E+00
      1299    0.1339337893E+03    0.1337513599E+03    0.8962747582E+00
      1300    0.2772660112E+03    0.2766813474E+03    0.1848628874E+01
      1301    0.4862248650E+03    0.4871562835E+03    0.3251040469E+01
      1302    0.1857312698E+03    0.1856703701E+03    0.1242215340E+01
      1303    0.1425978321E+03    0.1426156982E+03    0.9553385642E+00
      1304    0.1893714583E+03    0.1893778165E+03    0.1266918357E+01
      1305    0.3676254930E+03    0.3684290203E+03    0.2459951071E+01
      1306    0.2214711174E+03    0.2228947239E+03    0.1490244233E+01
      1307    0.2642790348E+03    0.2636224270E+03    0.1761616227E+01
      1308    0.2099277651E+03    0.2100633056E+03    0.1404747451E+01
      1309    0.4184297464E+03    0.4184661454E+03    0.2793352500E+01
      1310    0.2754506110E+03    0.2745498473E+03    0.1834426516E+01
      1311    0.8549704304E+02    0.8428782104E+02    0.5666951812E+00
      1312    0.1435142568E+04    0.1429005031E+04    0.9526655177E+01
      1313    0.1497654313E+04    0.1492713506E+04    0.9951149916E+01
      1314    0.1368133068E+04    0.1361423979E+04    0.9076357136E+01
      1315    0.5412331593E+03    0.5432741344E+03    0.3624958268E+01
      1316    0.2168207896E+03    0.2169557166E+03    0.1450672145E+01
      1317    0.3727380776E+03    0.3714564647E+03    0.2480123179E+01
      1318    0.1096747705E+04    0.1095102640E+04    0.7301836425E+01
      1319    0.8050492490E+02    0.7932079901E+02    0.5335995100E+00
      1320    0.1862405794E+03    0.1858585723E+03    0.1243469347E+01
      1321    0.3684097248E+03    0.3681591974E+03    0.2458153219E+01
      1322    0.2579545723E+03    0.2573882599E+03    0.1720077465E+01
      1323    0.1973853616E+03    0.1970362174E+03    0.1317946904E+01
      1324    0.2063516852E+03    0.2066198753E+03    0.1381803595E+01
      1325    0.2957465465E+03    0.2946531160E+03    0.1968376228E+01
      1326    0.2762830402E+03    0.2754114828E+03    0.1840167663E+01
      1327    0.2237866274E+03    0.2256281779E+03    0.1508457459E+01
      1328    0.2267289643E+03    0.2273212749E+03    0.1519738702E+01
      1329    0.2252570833E+03    0.2242283951E+03    0.1499130593E+01
      1330    0.1963597912E+03    0.1939018960E+03    0.1297062666E+01
      1331    0.9637780474E+02    0.9538886569E+02    0.6406623434E+00
      1332    0.3172532746E+03    0.3167899666E+03    0.2115875862E+01
      1333    0.2356847063E+03    0.2348575450E+03    0.1569953482E+01
      1334    0.1865063872E+03    0.1859589331E+03    0.1244138059E+01
      1335    0.2761905805E+03    0.2755619411E+03    0.1841170179E+01
      1336    0.2158462895E+03    0.2150603685E+03    0.1438043287E+01
      1337    0.1754764098E+03    0.1747828331E+03    0.1169670797E+01
      1338    0.2742818386E+03    0.2731518598E+03    0.1825111612E+01
      1339    0.2100991004E+03    0.2092597835E+03    0.1399393518E+01
